edge_id,node_name,time_slot
595,Ilie Nastase,1976
595,Jimmy Connors,1976
596,Bjorn Borg,1976
596,Ilie Nastase,1976
596,Jimmy Connors,1976
597,Bjorn Borg,1976
597,Ilie Nastase,1976
597,Jimmy Connors,1976
597,Manuel Orantes,1976
598,Bjorn Borg,1976
598,Ilie Nastase,1976
598,Jimmy Connors,1976
598,Manuel Orantes,1976
599,Bjorn Borg,1976
599,Eddie Dibbs,1976
599,Ilie Nastase,1976
599,Jimmy Connors,1976
599,Manuel Orantes,1976
600,Bjorn Borg,1976
600,Ilie Nastase,1976
600,Jimmy Connors,1976
600,Manuel Orantes,1976
600,Raul Ramirez,1976
601,Bjorn Borg,1976
601,Brian Gottfried,1976
601,Eddie Dibbs,1976
601,Ilie Nastase,1976
601,Jimmy Connors,1976
601,Manuel Orantes,1976
601,Mark Cox,1976
601,Raul Ramirez,1976
602,Bjorn Borg,1976
602,Brian Gottfried,1976
602,Jimmy Connors,1976
602,Manuel Orantes,1976
602,Mark Cox,1976
602,Raul Ramirez,1976
603,Bjorn Borg,1976
603,Brian Gottfried,1976
603,Jimmy Connors,1976
603,Manuel Orantes,1976
603,Raul Ramirez,1976
604,Bjorn Borg,1976
604,Brian Gottfried,1976
604,Jimmy Connors,1976
604,Manuel Orantes,1976
604,Raul Ramirez,1976
605,Bjorn Borg,1976
605,Brian Gottfried,1976
605,Jimmy Connors,1976
605,Manuel Orantes,1976
605,Raul Ramirez,1976
606,Bjorn Borg,1976
606,Brian Gottfried,1976
606,Ilie Nastase,1976
606,Jimmy Connors,1976
606,Raul Ramirez,1976
607,Bjorn Borg,1976
607,Brian Gottfried,1976
607,Ilie Nastase,1976
607,Jimmy Connors,1976
607,Manuel Orantes,1976
608,Bjorn Borg,1976
608,Brian Gottfried,1976
608,Ilie Nastase,1976
608,Jimmy Connors,1976
608,Manuel Orantes,1976
608,Tony Roche,1976
540,Andrew Pattison,1975
540,Arthur Ashe,1975
540,Bjorn Borg,1975
540,Eddie Dibbs,1975
540,Guillermo Vilas,1975
540,Ilie Nastase,1975
540,Jimmy Connors,1975
540,Tom Okker,1975
578,Adriano Panatta,1976
578,Arthur Ashe,1976
578,Bjorn Borg,1976
578,Eddie Dibbs,1976
578,Guillermo Vilas,1976
578,Harold Solomon,1976
578,Ilie Nastase,1976
578,Jimmy Connors,1976
580,Adriano Panatta,1976
580,Bjorn Borg,1976
580,Eddie Dibbs,1976
580,Guillermo Vilas,1976
580,Harold Solomon,1976
580,Ilie Nastase,1976
580,Jimmy Connors,1976
580,Ken Rosewall,1976
580,Manuel Orantes,1976
580,Raul Ramirez,1976
591,Bjorn Borg,1976
591,Ilie Nastase,1976
591,Jimmy Connors,1976
609,Bjorn Borg,1976
609,Brian Gottfried,1976
609,Ilie Nastase,1976
609,Jimmy Connors,1976
609,Manuel Orantes,1976
609,Tony Roche,1976
611,Bjorn Borg,1977
611,Brian Gottfried,1977
611,Ilie Nastase,1977
611,Jimmy Connors,1977
611,Manuel Orantes,1977
611,Tony Roche,1977
612,Bjorn Borg,1977
612,Jimmy Connors,1977
613,Bjorn Borg,1977
613,Brian Gottfried,1977
613,Jimmy Connors,1977
614,Bjorn Borg,1977
614,Brian Gottfried,1977
614,Eddie Dibbs,1977
614,Ilie Nastase,1977
614,Jimmy Connors,1977
614,Manuel Orantes,1977
614,Mark Cox,1977
614,Tony Roche,1977
615,Bjorn Borg,1977
615,Brian Gottfried,1977
615,Cliff Drysdale,1977
615,Dick Stockton,1977
615,Jimmy Connors,1977
615,Tony Roche,1977
616,Bjorn Borg,1977
616,Brian Gottfried,1977
616,Cliff Drysdale,1977
616,Dick Stockton,1977
616,Eddie Dibbs,1977
616,Guillermo Vilas,1977
616,Ilie Nastase,1977
616,Jimmy Connors,1977
616,Mark Cox,1977
616,Raul Ramirez,1977
616,Roscoe Tanner,1977
616,Sandy Mayer,1977
616,Tom Okker,1977
616,Tony Roche,1977
617,Bjorn Borg,1977
617,Brian Gottfried,1977
617,Cliff Drysdale,1977
617,Dick Stockton,1977
617,Eddie Dibbs,1977
617,Guillermo Vilas,1977
617,Ilie Nastase,1977
617,Jeff Borowiak,1977
617,Jimmy Connors,1977
617,Mark Cox,1977
617,Raul Ramirez,1977
617,Roscoe Tanner,1977
617,Sandy Mayer,1977
617,Tom Okker,1977
617,Tony Roche,1977
618,Bjorn Borg,1977
618,Brian Gottfried,1977
618,Cliff Drysdale,1977
618,Dick Stockton,1977
618,Eddie Dibbs,1977
618,Guillermo Vilas,1977
618,Ilie Nastase,1977
618,Jeff Borowiak,1977
618,Jimmy Connors,1977
618,Mark Cox,1977
618,Raul Ramirez,1977
618,Roscoe Tanner,1977
618,Sandy Mayer,1977
618,Stan Smith,1977
618,Tony Roche,1977
618,Wojtek Fibak,1977
619,Bjorn Borg,1977
619,Brian Gottfried,1977
619,Cliff Drysdale,1977
619,Dick Stockton,1977
619,Eddie Dibbs,1977
619,Guillermo Vilas,1977
619,Ilie Nastase,1977
619,Jeff Borowiak,1977
619,Jimmy Connors,1977
619,Mark Cox,1977
619,Raul Ramirez,1977
619,Roscoe Tanner,1977
619,Roy Emerson,1977
619,Sandy Mayer,1977
619,Stan Smith,1977
619,Tony Roche,1977
619,Wojtek Fibak,1977
620,Bjorn Borg,1977
620,Brian Gottfried,1977
620,Cliff Drysdale,1977
620,Dick Stockton,1977
620,Eddie Dibbs,1977
620,Guillermo Vilas,1977
620,Ilie Nastase,1977
620,Jeff Borowiak,1977
620,Jimmy Connors,1977
620,Mark Cox,1977
620,Raul Ramirez,1977
620,Robert Lutz,1977
620,Roscoe Tanner,1977
620,Roy Emerson,1977
620,Sandy Mayer,1977
620,Stan Smith,1977
620,Tony Roche,1977
620,Vitas Gerulaitis,1977
620,Wojtek Fibak,1977
621,Bjorn Borg,1977
621,Brian Gottfried,1977
621,Dick Stockton,1977
621,Eddie Dibbs,1977
621,Guillermo Vilas,1977
621,Ilie Nastase,1977
621,Jeff Borowiak,1977
621,Jimmy Connors,1977
621,Mark Cox,1977
621,Raul Ramirez,1977
621,Robert Lutz,1977
621,Rod Laver,1977
621,Roscoe Tanner,1977
621,Roy Emerson,1977
621,Sandy Mayer,1977
621,Stan Smith,1977
621,Tom Okker,1977
621,Tony Roche,1977
621,Vitas Gerulaitis,1977
622,Bjorn Borg,1977
622,Brian Gottfried,1977
622,Dick Stockton,1977
622,Eddie Dibbs,1977
622,Guillermo Vilas,1977
622,Ilie Nastase,1977
622,Jimmy Connors,1977
622,Raul Ramirez,1977
622,Sandy Mayer,1977
622,Vitas Gerulaitis,1977
623,Bjorn Borg,1977
623,Brian Gottfried,1977
623,Dick Stockton,1977
623,Eddie Dibbs,1977
623,Guillermo Vilas,1977
623,Ilie Nastase,1977
623,Jimmy Connors,1977
623,Raul Ramirez,1977
623,Sandy Mayer,1977
623,Vitas Gerulaitis,1977
623,Wojtek Fibak,1977
624,Bjorn Borg,1977
624,Brian Gottfried,1977
624,Dick Stockton,1977
624,Eddie Dibbs,1977
624,Guillermo Vilas,1977
624,Ilie Nastase,1977
624,Jimmy Connors,1977
624,Raul Ramirez,1977
624,Sandy Mayer,1977
624,Vitas Gerulaitis,1977
624,Wojtek Fibak,1977
625,Brian Gottfried,1977
625,Eddie Dibbs,1977
625,Guillermo Vilas,1977
625,Ilie Nastase,1977
625,Jimmy Connors,1977
625,Raul Ramirez,1977
625,Vitas Gerulaitis,1977
625,Wojtek Fibak,1977
626,Brian Gottfried,1977
626,Dick Stockton,1977
626,Guillermo Vilas,1977
626,Ilie Nastase,1977
626,Jimmy Connors,1977
627,Bjorn Borg,1977
627,Brian Gottfried,1977
627,Dick Stockton,1977
627,Eddie Dibbs,1977
627,Guillermo Vilas,1977
627,Ilie Nastase,1977
627,Jimmy Connors,1977
627,Stan Smith,1977
627,Vitas Gerulaitis,1977
627,Wojtek Fibak,1977
628,Bjorn Borg,1977
628,Brian Gottfried,1977
628,Dick Stockton,1977
628,Eddie Dibbs,1977
628,Guillermo Vilas,1977
628,Ilie Nastase,1977
628,Jimmy Connors,1977
628,Stan Smith,1977
628,Vitas Gerulaitis,1977
629,Bjorn Borg,1977
629,Brian Gottfried,1977
629,Dick Stockton,1977
629,Eddie Dibbs,1977
629,Guillermo Vilas,1977
629,Ilie Nastase,1977
629,Jimmy Connors,1977
629,Stan Smith,1977
629,Vitas Gerulaitis,1977
630,Adriano Panatta,1977
630,Bjorn Borg,1977
630,Brian Gottfried,1977
630,Dick Stockton,1977
630,Eddie Dibbs,1977
630,Guillermo Vilas,1977
630,Ilie Nastase,1977
630,Jimmy Connors,1977
630,Stan Smith,1977
630,Vitas Gerulaitis,1977
631,Adriano Panatta,1977
631,Bjorn Borg,1977
631,Brian Gottfried,1977
631,Dick Stockton,1977
631,Eddie Dibbs,1977
631,Guillermo Vilas,1977
631,Ilie Nastase,1977
631,Jimmy Connors,1977
631,Stan Smith,1977
631,Vitas Gerulaitis,1977
632,Adriano Panatta,1977
632,Bjorn Borg,1977
632,Brian Gottfried,1977
632,Dick Stockton,1977
632,Guillermo Vilas,1977
632,Ilie Nastase,1977
632,Jimmy Connors,1977
632,Vitas Gerulaitis,1977
633,Bjorn Borg,1977
633,Brian Gottfried,1977
633,Corrado Barazzutti,1977
633,Guillermo Vilas,1977
633,Ilie Nastase,1977
633,Jimmy Connors,1977
633,Vitas Gerulaitis,1977
634,Bjorn Borg,1977
634,Brian Gottfried,1977
634,Corrado Barazzutti,1977
634,Guillermo Vilas,1977
634,Ilie Nastase,1977
634,Jimmy Connors,1977
634,Vitas Gerulaitis,1977
635,Bjorn Borg,1977
635,Brian Gottfried,1977
635,Guillermo Vilas,1977
635,Ilie Nastase,1977
635,Jimmy Connors,1977
635,Vitas Gerulaitis,1977
636,Bjorn Borg,1977
636,Brian Gottfried,1977
636,Guillermo Vilas,1977
636,Ilie Nastase,1977
636,Jimmy Connors,1977
636,Vitas Gerulaitis,1977
637,Bjorn Borg,1977
637,Brian Gottfried,1977
637,Dick Stockton,1977
637,Eddie Dibbs,1977
637,Guillermo Vilas,1977
637,Jimmy Connors,1977
637,Vitas Gerulaitis,1977
638,Bjorn Borg,1977
638,Brian Gottfried,1977
638,Dick Stockton,1977
638,Jimmy Connors,1977
638,Vitas Gerulaitis,1977
640,Bjorn Borg,1977
640,Brian Gottfried,1977
640,Guillermo Vilas,1977
640,Jimmy Connors,1977
640,Vitas Gerulaitis,1977
641,Bjorn Borg,1977
641,Brian Gottfried,1977
641,Guillermo Vilas,1977
641,Jimmy Connors,1977
641,Raul Ramirez,1977
641,Vitas Gerulaitis,1977
643,Bjorn Borg,1977
643,Jimmy Connors,1977
643,Vitas Gerulaitis,1977
644,Bjorn Borg,1977
644,Jimmy Connors,1977
644,Vitas Gerulaitis,1977
645,Bjorn Borg,1977
645,Jimmy Connors,1977
645,Vitas Gerulaitis,1977
646,Bjorn Borg,1977
646,Jimmy Connors,1977
646,Vitas Gerulaitis,1977
647,Bjorn Borg,1977
647,Guillermo Vilas,1977
647,Jimmy Connors,1977
647,Vitas Gerulaitis,1977
648,Bjorn Borg,1977
648,Guillermo Vilas,1977
648,Vitas Gerulaitis,1977
649,Bjorn Borg,1977
649,Guillermo Vilas,1977
649,Vitas Gerulaitis,1977
650,Bjorn Borg,1977
650,Guillermo Vilas,1977
650,Vitas Gerulaitis,1977
651,Bjorn Borg,1977
651,Guillermo Vilas,1977
651,Vitas Gerulaitis,1977
652,Bjorn Borg,1977
652,Guillermo Vilas,1977
652,Vitas Gerulaitis,1977
654,Bjorn Borg,1977
654,Guillermo Vilas,1977
654,Jimmy Connors,1977
654,Vitas Gerulaitis,1977
655,Bjorn Borg,1977
655,Guillermo Vilas,1977
655,Harold Solomon,1977
655,Vitas Gerulaitis,1977
656,Bjorn Borg,1977
656,Guillermo Vilas,1977
656,Harold Solomon,1977
656,Vitas Gerulaitis,1977
657,Bjorn Borg,1977
657,Brian Gottfried,1977
657,Butch Walts,1977
657,Dick Stockton,1977
657,Guillermo Vilas,1977
657,Harold Solomon,1977
657,Jimmy Connors,1977
657,Manuel Orantes,1977
657,Vitas Gerulaitis,1977
658,Bjorn Borg,1977
658,Guillermo Vilas,1977
658,Harold Solomon,1977
658,Jimmy Connors,1977
658,Vitas Gerulaitis,1977
659,Bjorn Borg,1977
659,Guillermo Vilas,1977
659,Harold Solomon,1977
659,Jimmy Connors,1977
659,Tony Roche,1977
659,Vitas Gerulaitis,1977
660,Bjorn Borg,1977
660,Guillermo Vilas,1977
660,Jimmy Connors,1977
660,Vitas Gerulaitis,1977
661,Bjorn Borg,1977
661,Brian Gottfried,1977
661,Guillermo Vilas,1977
661,Jimmy Connors,1977
661,Vitas Gerulaitis,1977
662,Bjorn Borg,1977
662,Brian Gottfried,1977
662,Guillermo Vilas,1977
662,Jimmy Connors,1977
662,Vitas Gerulaitis,1977
663,Bjorn Borg,1977
663,Guillermo Vilas,1977
663,Jimmy Connors,1977
663,Vitas Gerulaitis,1977
664,Bjorn Borg,1977
664,Guillermo Vilas,1977
664,Jimmy Connors,1977
664,Vitas Gerulaitis,1977
665,Bjorn Borg,1977
665,Guillermo Vilas,1977
665,Jimmy Connors,1977
665,Vitas Gerulaitis,1977
666,Bjorn Borg,1977
666,Guillermo Vilas,1977
666,Jimmy Connors,1977
667,Bjorn Borg,1977
667,Eddie Dibbs,1977
667,Guillermo Vilas,1977
667,Ilie Nastase,1977
667,Jimmy Connors,1977
667,Ken Rosewall,1977
668,Bjorn Borg,1977
668,Guillermo Vilas,1977
668,Jimmy Connors,1977
669,Bjorn Borg,1977
669,Guillermo Vilas,1977
669,Jimmy Connors,1977
670,Bjorn Borg,1977
670,Guillermo Vilas,1977
670,Jimmy Connors,1977
672,Bjorn Borg,1978
672,Brian Gottfried,1978
672,Guillermo Vilas,1978
672,Ilie Nastase,1978
672,Jimmy Connors,1978
672,Vitas Gerulaitis,1978
610,Bjorn Borg,1977
610,Brian Gottfried,1977
610,Ilie Nastase,1977
610,Jimmy Connors,1977
610,Manuel Orantes,1977
610,Tony Roche,1977
639,Bjorn Borg,1977
639,Brian Gottfried,1977
639,Dick Stockton,1977
639,Guillermo Vilas,1977
639,Jimmy Connors,1977
639,Vitas Gerulaitis,1977
642,Bjorn Borg,1977
642,Jimmy Connors,1977
642,Vitas Gerulaitis,1977
653,Bjorn Borg,1977
653,Guillermo Vilas,1977
653,Jimmy Connors,1977
653,Vitas Gerulaitis,1977
671,Bjorn Borg,1977
671,Guillermo Vilas,1977
671,Jimmy Connors,1977
674,Bjorn Borg,1978
674,Brian Gottfried,1978
674,Dick Stockton,1978
674,Guillermo Vilas,1978
674,Jimmy Connors,1978
674,Vitas Gerulaitis,1978
675,Bjorn Borg,1978
675,Brian Gottfried,1978
675,Dick Stockton,1978
675,Guillermo Vilas,1978
675,Jimmy Connors,1978
675,Vitas Gerulaitis,1978
676,Bjorn Borg,1978
676,Guillermo Vilas,1978
676,Jimmy Connors,1978
677,Bjorn Borg,1978
677,Guillermo Vilas,1978
677,Jimmy Connors,1978
678,Bjorn Borg,1978
678,Guillermo Vilas,1978
678,Jimmy Connors,1978
678,Vitas Gerulaitis,1978
679,Bjorn Borg,1978
679,Guillermo Vilas,1978
679,Jimmy Connors,1978
679,Sandy Mayer,1978
679,Vitas Gerulaitis,1978
680,Bjorn Borg,1978
680,Guillermo Vilas,1978
680,Jimmy Connors,1978
680,Roscoe Tanner,1978
680,Vitas Gerulaitis,1978
681,Bjorn Borg,1978
681,Guillermo Vilas,1978
681,Jimmy Connors,1978
681,Roscoe Tanner,1978
681,Vitas Gerulaitis,1978
682,Guillermo Vilas,1978
682,Jimmy Connors,1978
682,Roscoe Tanner,1978
682,Vitas Gerulaitis,1978
683,Guillermo Vilas,1978
683,Jimmy Connors,1978
683,Roscoe Tanner,1978
683,Vitas Gerulaitis,1978
684,Brian Gottfried,1978
684,Guillermo Vilas,1978
684,Jimmy Connors,1978
684,Raul Ramirez,1978
684,Roscoe Tanner,1978
684,Vitas Gerulaitis,1978
685,Bjorn Borg,1978
685,Brian Gottfried,1978
685,Corrado Barazzutti,1978
685,Dick Stockton,1978
685,Guillermo Vilas,1978
685,Jimmy Connors,1978
685,John McEnroe,1978
685,John Newcombe,1978
685,Kjell Johansson,1978
685,Peter Fleming,1978
685,Raul Ramirez,1978
685,Roscoe Tanner,1978
685,Sandy Mayer,1978
685,Vitas Gerulaitis,1978
686,Bjorn Borg,1978
686,Brian Gottfried,1978
686,Guillermo Vilas,1978
686,Jimmy Connors,1978
686,Roscoe Tanner,1978
686,Sandy Mayer,1978
686,Vitas Gerulaitis,1978
687,Bjorn Borg,1978
687,Brian Gottfried,1978
687,Jimmy Connors,1978
687,Roscoe Tanner,1978
687,Vitas Gerulaitis,1978
688,Bjorn Borg,1978
688,Brian Gottfried,1978
688,Jimmy Connors,1978
688,Raul Ramirez,1978
688,Roscoe Tanner,1978
688,Vitas Gerulaitis,1978
689,Bjorn Borg,1978
689,Brian Gottfried,1978
689,Jimmy Connors,1978
689,Raul Ramirez,1978
689,Vitas Gerulaitis,1978
690,Arthur Ashe,1978
690,Bjorn Borg,1978
690,Brian Gottfried,1978
690,Corrado Barazzutti,1978
690,Eddie Dibbs,1978
690,Guillermo Vilas,1978
690,Harold Solomon,1978
690,Jimmy Connors,1978
690,Jose Higueras,1978
690,Raul Ramirez,1978
690,Roscoe Tanner,1978
690,Stan Smith,1978
690,Vitas Gerulaitis,1978
691,Arthur Ashe,1978
691,Bjorn Borg,1978
691,Brian Gottfried,1978
691,Corrado Barazzutti,1978
691,Eddie Dibbs,1978
691,Guillermo Vilas,1978
691,Harold Solomon,1978
691,Jimmy Connors,1978
691,Jose Higueras,1978
691,Raul Ramirez,1978
691,Stan Smith,1978
691,Vitas Gerulaitis,1978
692,Bjorn Borg,1978
692,Brian Gottfried,1978
692,Harold Solomon,1978
692,Jimmy Connors,1978
692,Jose Higueras,1978
692,Raul Ramirez,1978
692,Vitas Gerulaitis,1978
693,Bjorn Borg,1978
693,Brian Gottfried,1978
693,Guillermo Vilas,1978
693,Jimmy Connors,1978
693,Jose Higueras,1978
693,Raul Ramirez,1978
693,Vitas Gerulaitis,1978
694,Bjorn Borg,1978
694,Brian Gottfried,1978
694,Eddie Dibbs,1978
694,Guillermo Vilas,1978
694,Harold Solomon,1978
694,Jimmy Connors,1978
694,Jose Higueras,1978
694,Raul Ramirez,1978
694,Vitas Gerulaitis,1978
695,Bjorn Borg,1978
695,Brian Gottfried,1978
695,Eddie Dibbs,1978
695,Guillermo Vilas,1978
695,Harold Solomon,1978
695,Jimmy Connors,1978
695,Jose Higueras,1978
695,Raul Ramirez,1978
695,Vitas Gerulaitis,1978
697,Bjorn Borg,1978
697,Guillermo Vilas,1978
697,Jimmy Connors,1978
697,Vitas Gerulaitis,1978
699,Bjorn Borg,1978
699,Guillermo Vilas,1978
699,Jimmy Connors,1978
699,Vitas Gerulaitis,1978
704,Bjorn Borg,1978
704,Guillermo Vilas,1978
704,Jimmy Connors,1978
704,Vitas Gerulaitis,1978
706,Bjorn Borg,1978
706,Eddie Dibbs,1978
706,Guillermo Vilas,1978
706,Jimmy Connors,1978
706,Vitas Gerulaitis,1978
708,Bjorn Borg,1978
708,Jimmy Connors,1978
708,Vitas Gerulaitis,1978
710,Bjorn Borg,1978
710,Eddie Dibbs,1978
710,Jimmy Connors,1978
710,Vitas Gerulaitis,1978
712,Bjorn Borg,1978
712,Eddie Dibbs,1978
712,Jimmy Connors,1978
712,Vitas Gerulaitis,1978
714,Bjorn Borg,1978
714,Eddie Dibbs,1978
714,Jimmy Connors,1978
714,Vitas Gerulaitis,1978
715,Bjorn Borg,1978
715,Eddie Dibbs,1978
715,Jimmy Connors,1978
715,Vitas Gerulaitis,1978
717,Bjorn Borg,1978
717,Jimmy Connors,1978
717,Vitas Gerulaitis,1978
719,Bjorn Borg,1978
719,Jimmy Connors,1978
721,Bjorn Borg,1978
721,Jimmy Connors,1978
722,Bjorn Borg,1978
722,Jimmy Connors,1978
724,Bjorn Borg,1978
724,Jimmy Connors,1978
726,Bjorn Borg,1978
726,Jimmy Connors,1978
727,Bjorn Borg,1978
727,Jimmy Connors,1978
728,Bjorn Borg,1978
728,Jimmy Connors,1978
729,Bjorn Borg,1978
729,Guillermo Vilas,1978
729,Ilie Nastase,1978
729,Jimmy Connors,1978
729,Jose Higueras,1978
730,Bjorn Borg,1978
730,Guillermo Vilas,1978
730,Ilie Nastase,1978
730,Jimmy Connors,1978
730,John McEnroe,1978
730,Jose Higueras,1978
730,Vitas Gerulaitis,1978
731,Bjorn Borg,1978
731,Brian Teacher,1978
731,Guillermo Vilas,1978
731,Ilie Nastase,1978
731,Jimmy Connors,1978
731,John McEnroe,1978
731,Vitas Gerulaitis,1978
732,Bjorn Borg,1978
732,Brian Teacher,1978
732,Guillermo Vilas,1978
732,Ilie Nastase,1978
732,Jimmy Connors,1978
732,John McEnroe,1978
734,Bjorn Borg,1978
734,Guillermo Vilas,1978
734,Ilie Nastase,1978
734,Jimmy Connors,1978
734,John McEnroe,1978
734,Peter Fleming,1978
735,Bjorn Borg,1978
735,Guillermo Vilas,1978
735,Ilie Nastase,1978
735,Jimmy Connors,1978
735,John McEnroe,1978
735,Tim Gullikson,1978
736,Bjorn Borg,1978
736,Guillermo Vilas,1978
736,Ilie Nastase,1978
736,Jimmy Connors,1978
736,John McEnroe,1978
736,Peter Fleming,1978
736,Tim Gullikson,1978
737,Bjorn Borg,1978
737,Guillermo Vilas,1978
737,Ilie Nastase,1978
737,Jimmy Connors,1978
737,John McEnroe,1978
737,Peter Fleming,1978
737,Tim Gullikson,1978
741,Arthur Ashe,1979
741,Bjorn Borg,1979
741,Guillermo Vilas,1979
741,Ilie Nastase,1979
741,Jimmy Connors,1979
741,John McEnroe,1979
741,Peter Fleming,1979
673,Bjorn Borg,1978
673,Brian Gottfried,1978
673,Guillermo Vilas,1978
673,Ilie Nastase,1978
673,Jimmy Connors,1978
673,Vitas Gerulaitis,1978
698,Bjorn Borg,1978
698,Guillermo Vilas,1978
698,Jimmy Connors,1978
698,Vitas Gerulaitis,1978
700,Bjorn Borg,1978
700,Guillermo Vilas,1978
700,Jimmy Connors,1978
700,Vitas Gerulaitis,1978
702,Bjorn Borg,1978
702,Jimmy Connors,1978
702,Vitas Gerulaitis,1978
703,Bjorn Borg,1978
703,Jimmy Connors,1978
703,Vitas Gerulaitis,1978
705,Bjorn Borg,1978
705,Guillermo Vilas,1978
705,Jimmy Connors,1978
705,Vitas Gerulaitis,1978
707,Bjorn Borg,1978
707,Eddie Dibbs,1978
707,Guillermo Vilas,1978
707,Jimmy Connors,1978
707,Vitas Gerulaitis,1978
709,Bjorn Borg,1978
709,Jimmy Connors,1978
709,Vitas Gerulaitis,1978
711,Bjorn Borg,1978
711,Eddie Dibbs,1978
711,Jimmy Connors,1978
711,Vitas Gerulaitis,1978
713,Bjorn Borg,1978
713,Eddie Dibbs,1978
713,Jimmy Connors,1978
713,Vitas Gerulaitis,1978
718,Bjorn Borg,1978
718,Jimmy Connors,1978
718,Vitas Gerulaitis,1978
720,Bjorn Borg,1978
720,Jimmy Connors,1978
723,Bjorn Borg,1978
723,Jimmy Connors,1978
725,Bjorn Borg,1978
725,Jimmy Connors,1978
733,Bjorn Borg,1978
733,Brian Teacher,1978
733,Guillermo Vilas,1978
733,Ilie Nastase,1978
733,Jimmy Connors,1978
733,John McEnroe,1978
696,Bjorn Borg,1978
696,Guillermo Vilas,1978
696,Jimmy Connors,1978
696,Vitas Gerulaitis,1978
701,Bjorn Borg,1978
701,Jimmy Connors,1978
701,Vitas Gerulaitis,1978
716,Bjorn Borg,1978
716,Jimmy Connors,1978
716,Vitas Gerulaitis,1978
738,Bjorn Borg,1978
738,Guillermo Vilas,1978
738,Ilie Nastase,1978
738,Jimmy Connors,1978
738,John McEnroe,1978
738,Peter Fleming,1978
739,Bjorn Borg,1979
739,Guillermo Vilas,1979
739,Ilie Nastase,1979
739,Jimmy Connors,1979
739,John McEnroe,1979
739,Peter Fleming,1979
740,Bjorn Borg,1979
740,Guillermo Vilas,1979
740,Ilie Nastase,1979
740,Jimmy Connors,1979
740,John McEnroe,1979
740,Peter Fleming,1979
742,Arthur Ashe,1979
742,Bjorn Borg,1979
742,Dick Stockton,1979
742,Eddie Dibbs,1979
742,Guillermo Vilas,1979
742,Ilie Nastase,1979
742,Jimmy Connors,1979
742,John McEnroe,1979
742,Peter Fleming,1979
742,Vitas Gerulaitis,1979
743,Arthur Ashe,1979
743,Bjorn Borg,1979
743,Guillermo Vilas,1979
743,Jimmy Connors,1979
743,John McEnroe,1979
743,Vitas Gerulaitis,1979
744,Arthur Ashe,1979
744,Bjorn Borg,1979
744,Guillermo Vilas,1979
744,Jimmy Connors,1979
744,John McEnroe,1979
744,Vitas Gerulaitis,1979
745,Bjorn Borg,1979
745,Jimmy Connors,1979
746,Arthur Ashe,1979
746,Bjorn Borg,1979
746,Guillermo Vilas,1979
746,Jimmy Connors,1979
746,Roscoe Tanner,1979
746,Vitas Gerulaitis,1979
747,Arthur Ashe,1979
747,Bjorn Borg,1979
747,Guillermo Vilas,1979
747,Jimmy Connors,1979
747,Roscoe Tanner,1979
747,Vitas Gerulaitis,1979
748,Arthur Ashe,1979
748,Bjorn Borg,1979
748,Guillermo Vilas,1979
748,Jimmy Connors,1979
748,Roscoe Tanner,1979
748,Vitas Gerulaitis,1979
749,Arthur Ashe,1979
749,Bjorn Borg,1979
749,Guillermo Vilas,1979
749,Jimmy Connors,1979
749,Roscoe Tanner,1979
749,Vitas Gerulaitis,1979
750,Arthur Ashe,1979
750,Bjorn Borg,1979
750,Brian Gottfried,1979
750,Guillermo Vilas,1979
750,Jimmy Connors,1979
750,Roscoe Tanner,1979
750,Vitas Gerulaitis,1979
751,Arthur Ashe,1979
751,Bjorn Borg,1979
751,Brian Gottfried,1979
751,Guillermo Vilas,1979
751,Jimmy Connors,1979
751,John McEnroe,1979
751,Roscoe Tanner,1979
751,Vitas Gerulaitis,1979
752,Bjorn Borg,1979
752,Brian Gottfried,1979
752,Jimmy Connors,1979
752,John McEnroe,1979
752,Roscoe Tanner,1979
752,Vitas Gerulaitis,1979
752,Wojtek Fibak,1979
753,Arthur Ashe,1979
753,Bjorn Borg,1979
753,Brian Gottfried,1979
753,Jimmy Connors,1979
753,John McEnroe,1979
753,Roscoe Tanner,1979
753,Vitas Gerulaitis,1979
753,Wojtek Fibak,1979
754,Bjorn Borg,1979
754,Brian Gottfried,1979
754,Jimmy Connors,1979
754,John McEnroe,1979
754,Roscoe Tanner,1979
754,Vitas Gerulaitis,1979
754,Wojtek Fibak,1979
755,Bjorn Borg,1979
755,Brian Gottfried,1979
755,Jimmy Connors,1979
755,John McEnroe,1979
755,Jose Higueras,1979
755,Roscoe Tanner,1979
755,Vitas Gerulaitis,1979
756,Bjorn Borg,1979
756,Jimmy Connors,1979
756,John McEnroe,1979
758,Bjorn Borg,1979
758,Jimmy Connors,1979
758,John McEnroe,1979
759,Bjorn Borg,1979
759,Jimmy Connors,1979
759,John McEnroe,1979
760,Bjorn Borg,1979
760,Jimmy Connors,1979
760,John McEnroe,1979
761,Bjorn Borg,1979
761,Jimmy Connors,1979
761,John McEnroe,1979
761,Vitas Gerulaitis,1979
762,Bjorn Borg,1979
762,Jimmy Connors,1979
762,John McEnroe,1979
762,Vitas Gerulaitis,1979
765,Bjorn Borg,1979
765,Jimmy Connors,1979
765,John McEnroe,1979
765,Roscoe Tanner,1979
767,Bjorn Borg,1979
767,Jimmy Connors,1979
767,John McEnroe,1979
767,Roscoe Tanner,1979
770,Bjorn Borg,1979
770,Jimmy Connors,1979
770,John McEnroe,1979
770,Roscoe Tanner,1979
